player_id,player_name,pga_number,country,flag,start_hole,early_late,r1_teetime,r2_teetime,r3_teetime,r4_teetime,event_id,r1_wave,r2_wave
8480,"Streelman, Kevin",27214,USA,USA,0,0,,,,,493,,
29279,"Suber, Jackson",60019,USA,USA,0,0,,,,,493,,
13997,"Svensson, Adam",40115,CAN,CAN,0,0,,,,,493,,
26850,"Svensson, Jesper",57586,SWE,SWE,0,0,,,,,493,,
23014,"Theegala, Sahith",51634,USA,USA,0,0,,,,,493,,
27364,"Thompson, Davis",58168,USA,USA,0,0,,,,,493,,
26649,"Thorbjornsen, Michael",57364,USA,USA,0,0,,,,,493,,
23502,"Thornberry, Braden",52144,USA,USA,0,0,,,,,493,,
12425,"Todd, Brendon",30927,USA,USA,0,0,,,,,493,,
31188,"Valdes, Brendan",65110,USA,USA,0,0,,,,,493,,
23816,"Valimaki, Sami",52666,FIN,FIN,0,0,,,,,493,,
27762,"Velo, Kevin",58619,USA,USA,0,0,,,,,493,,
15651,"Ventura, Kris",35658,NOR,NOR,0,0,,,,,493,,
24304,"Vilips, Karl",54304,AUS,AUS,0,0,,,,,493,,
9171,"Villegas, Camilo",27770,COL,COL,0,0,,,,,493,,
25003,"Walker, Danny",54607,USA,USA,0,0,,,,,493,,
20706,"Wallace, Matt",48887,ENG,ENG,0,0,,,,,493,,
7955,"Watney, Nick",27095,USA,USA,0,0,,,,,493,,
23599,"Westmoreland, Kyle",52411,USA,USA,0,0,,,,,493,,
25908,"Whaley, Vince",51894,USA,USA,0,0,,,,,493,,
21875,"Widing, Tim",50474,SWE,SWE,0,0,,,,,493,,
25002,"Wu, Dylan",54783,USA,USA,0,0,,,,,493,,
23656,"Young, Carson",52513,USA,USA,0,0,,,,,493,,
17881,"Yu, Kevin",45242,TPE,TPE,0,0,,,,,493,,
