am,country,course,player_id,dk_id,dk_salary,early_late,fd_id,fd_salary,flag,pga_number,player_name,r1_teetime,r2_teetime,r3_teetime,r4_teetime,start_hole,unofficial,yh_id,yh_salary,event_id
0,SWE,n/a,26850,n/a,0,0,n/a,0,SWE,57586,"Svensson, Jesper",,,,,0,0,n/a,0,493
0,USA,n/a,23014,n/a,0,0,n/a,0,USA,51634,"Theegala, Sahith",,,,,0,0,n/a,0,493
0,USA,n/a,27364,n/a,0,0,n/a,0,USA,58168,"Thompson, Davis",,,,,0,0,n/a,0,493
0,USA,n/a,26649,n/a,0,0,n/a,0,USA,57364,"Thorbjornsen, Michael",,,,,0,0,n/a,0,493
0,USA,n/a,23502,n/a,0,0,n/a,0,USA,52144,"Thornberry, Braden",,,,,0,0,n/a,0,493
0,USA,n/a,12425,n/a,0,0,n/a,0,USA,30927,"Todd, Brendon",,,,,0,0,n/a,0,493
0,USA,n/a,31188,n/a,0,0,n/a,0,USA,65110,"Valdes, Brendan",,,,,0,0,n/a,0,493
0,FIN,n/a,23816,n/a,0,0,n/a,0,FIN,52666,"Valimaki, Sami",,,,,0,0,n/a,0,493
0,USA,n/a,27762,n/a,0,0,n/a,0,USA,58619,"Velo, Kevin",,,,,0,0,n/a,0,493
0,NOR,n/a,15651,n/a,0,0,n/a,0,NOR,35658,"Ventura, Kris",,,,,0,0,n/a,0,493
0,AUS,n/a,24304,n/a,0,0,n/a,0,AUS,54304,"Vilips, Karl",,,,,0,0,n/a,0,493
0,COL,n/a,9171,n/a,0,0,n/a,0,COL,27770,"Villegas, Camilo",,,,,0,0,n/a,0,493
0,USA,n/a,25003,n/a,0,0,n/a,0,USA,54607,"Walker, Danny",,,,,0,0,n/a,0,493
0,ENG,n/a,20706,n/a,0,0,n/a,0,ENG,48887,"Wallace, Matt",,,,,0,0,n/a,0,493
0,USA,n/a,7955,n/a,0,0,n/a,0,USA,27095,"Watney, Nick",,,,,0,0,n/a,0,493
0,USA,n/a,23599,n/a,0,0,n/a,0,USA,52411,"Westmoreland, Kyle",,,,,0,0,n/a,0,493
0,USA,n/a,25908,n/a,0,0,n/a,0,USA,51894,"Whaley, Vince",,,,,0,0,n/a,0,493
0,SWE,n/a,21875,n/a,0,0,n/a,0,SWE,50474,"Widing, Tim",,,,,0,0,n/a,0,493
0,USA,n/a,25002,n/a,0,0,n/a,0,USA,54783,"Wu, Dylan",,,,,0,0,n/a,0,493
0,USA,n/a,23656,n/a,0,0,n/a,0,USA,52513,"Young, Carson",,,,,0,0,n/a,0,493
0,TPE,n/a,17881,n/a,0,0,n/a,0,TPE,45242,"Yu, Kevin",,,,,0,0,n/a,0,493
