am,country,course,player_id,dk_id,dk_salary,early_late,fd_id,fd_salary,flag,pga_number,player_name,r1_teetime,r2_teetime,r3_teetime,r4_teetime,start_hole,unofficial,yh_id,yh_salary,event_id
0,USA,TPC Scottsdale (Stadium Course),15575,41813923,6700,1,126312-78225,7800,USA,35532,"Hoge, Tom",2026-02-05 08:48,2026-02-06 13:28,,,1,0,golf.p.11792$golf.g.20264,25.0,3
0,DEN,TPC Scottsdale (Stadium Course),23602,41813878,7600,1,126312-84820,9300,DEN,52453,"Hojgaard, Nicolai",2026-02-05 07:31,2026-02-06 12:11,,,10,0,golf.p.22027$golf.g.20264,29.0,3
0,DEN,TPC Scottsdale (Stadium Course),23838,41813875,7700,1,126312-151427,9400,DEN,52686,"Hojgaard, Rasmus",2026-02-05 07:20,2026-02-06 12:00,,,1,0,golf.p.22028$golf.g.20264,34.0,3
0,USA,TPC Scottsdale (Stadium Course),17538,41813882,7500,0,126312-78228,8700,USA,39977,"Homa, Max",2026-02-05 12:22,2026-02-06 07:42,,,1,0,golf.p.13933$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),11276,41813930,6500,0,126312-78232,7900,USA,29420,"Horschel, Billy",2026-02-05 13:06,2026-02-06 08:26,,,1,0,golf.p.8598$golf.g.20264,31.0,3
0,NOR,TPC Scottsdale (Stadium Course),18841,41813857,9200,0,126312-101713,10800,NOR,46717,"Hovland, Viktor",2026-02-05 12:33,2026-02-06 07:53,,,1,0,golf.p.22835$golf.g.20264,42.0,3
0,USA,TPC Scottsdale (Stadium Course),16333,41813939,6400,1,126312-78241,7500,USA,36801,"Hubbard, Mark",2026-02-05 07:42,2026-02-06 12:22,,,10,0,golf.p.14062$golf.g.20264,20.0,3
0,CAN,TPC Scottsdale (Stadium Course),15556,41813925,6600,1,126312-78243,7900,CAN,35506,"Hughes, Mackenzie",2026-02-05 07:20,2026-02-06 12:00,,,10,0,golf.p.12992$golf.g.20264,23.0,3
0,GER,TPC Scottsdale (Stadium Course),16394,41813902,7000,0,126312-78268,8400,GER,36799,"Jaeger, Stephan",2026-02-05 12:33,2026-02-06 07:53,,,10,0,golf.p.12995$golf.g.20264,20.0,3
0,JPN,TPC Scottsdale (Stadium Course),19729,41813938,6400,0,126312-82301,7700,JPN,47917,"Kanaya, Takumi",2026-02-05 12:00,2026-02-06 07:20,,,10,0,golf.p.20556$golf.g.20264,22.0,3
0,USA,TPC Scottsdale (Stadium Course),21889,41813968,6000,0,126312-165827,7000,USA,47393,"Kang, Jeffrey",2026-02-05 13:50,2026-02-06 09:10,,,10,0,golf.p.22629$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),32457,41813901,7000,0,126312-211781,8200,USA,63454,"Keefer, Johnny",2026-02-05 13:17,2026-02-06 08:37,,,10,0,golf.p.26049$golf.g.20264,31.0,3
0,USA,TPC Scottsdale (Stadium Course),17543,41813894,7200,1,126312-78344,8500,USA,39975,"Kim, Michael",2026-02-05 07:42,2026-02-06 12:22,,,1,0,golf.p.13935$golf.g.20264,35.0,3
0,KOR,TPC Scottsdale (Stadium Course),21688,41813916,6800,0,126312-151445,8000,KOR,50188,"Kim, S.H.",2026-02-05 12:11,2026-02-06 07:31,,,10,0,golf.p.23241$golf.g.20264,20.0,3
0,KOR,TPC Scottsdale (Stadium Course),14609,41813851,9900,0,126312-78346,11300,KOR,37455,"Kim, Si Woo",2026-02-05 12:55,2026-02-06 08:15,,,1,0,golf.p.13192$golf.g.20264,38.0,3
0,KOR,TPC Scottsdale (Stadium Course),24766,41813927,6600,0,126312-137069,7800,KOR,55182,"Kim, Tom",2026-02-05 12:11,2026-02-06 07:31,,,1,0,golf.p.23136$golf.g.20264,21.0,3
0,USA,TPC Scottsdale (Stadium Course),12423,41813905,7000,1,126312-78355,8400,USA,30926,"Kirk, Chris",2026-02-05 07:53,2026-02-06 12:33,,,1,0,golf.p.9268$golf.g.20264,27.0,3
0,USA,TPC Scottsdale (Stadium Course),21891,41813876,7600,1,126312-78357,9600,USA,48117,"Kitayama, Kurt",2026-02-05 08:26,2026-02-06 13:06,,,1,0,golf.p.20654$golf.g.20264,35.0,3
0,USA,TPC Scottsdale (Stadium Course),13470,41813955,6100,1,126312-78358,7400,USA,32757,"Kizzire, Patton",2026-02-05 07:31,2026-02-06 12:11,,,1,0,golf.p.9927$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),19396,41813861,8800,1,126312-79518,9800,USA,47420,"Knapp, Jake",2026-02-05 07:53,2026-02-06 12:33,,,1,0,golf.p.24604$golf.g.20264,24.0,3
0,USA,TPC Scottsdale (Stadium Course),16243,41813862,8700,0,126312-78367,9900,USA,36689,"Koepka, Brooks",2026-02-05 12:44,2026-02-06 08:04,,,1,0,golf.p.12875$golf.g.20264,20.0,3
0,RSA,TPC Scottsdale (Stadium Course),24343,41813956,6100,0,126312-189312,7000,RSA,54422,"Lamprecht, Christo",2026-02-05 13:39,2026-02-06 08:59,,,10,0,golf.p.22373$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),21943,41813963,6000,0,126312-79954,7000,USA,49766,"Lebioda, Hank",2026-02-05 13:17,2026-02-06 08:37,,,10,0,golf.p.21594$golf.g.20264,20.0,3
0,AUS,TPC Scottsdale (Stadium Course),16841,41813884,7400,0,126312-151407,9000,AUS,37378,"Lee, Min Woo",2026-02-05 12:55,2026-02-06 08:15,,,1,0,golf.p.21556$golf.g.20264,34.0,3
0,KOR,TPC Scottsdale (Stadium Course),16162,41813958,6100,1,126312-240747,7100,KOR,36529,"Lee, S.T.",2026-02-05 08:59,2026-02-06 13:39,,,10,0,golf.p.26134$golf.g.20264,20.0,3
0,CHN,TPC Scottsdale (Stadium Course),15310,41813881,7500,0,126312-78439,9000,CHN,35296,"Li, Haotong",2026-02-05 13:39,2026-02-06 08:59,,,1,0,golf.p.11595$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),14926,41813967,6000,1,126312-78491,7000,USA,34466,"Malnati, Peter",2026-02-05 08:37,2026-02-06 13:17,,,10,0,golf.p.11369$golf.g.20264,20.0,3
0,JPN,TPC Scottsdale (Stadium Course),13562,41813853,9600,0,126312-78508,11600,JPN,32839,"Matsuyama, Hideki",2026-02-05 12:33,2026-02-06 07:53,,,1,0,golf.p.11446$golf.g.20264,42.0,3
0,USA,TPC Scottsdale (Stadium Course),28635,41813874,7700,0,126312-170736,8900,USA,59141,"McCarty, Matt",2026-02-05 13:06,2026-02-06 08:26,,,1,0,golf.p.24177$golf.g.20264,32.0,3
0,USA,TPC Scottsdale (Stadium Course),23505,41813899,7100,1,126312-161547,8600,USA,51950,"McGreevy, Max",2026-02-05 07:20,2026-02-06 12:00,,,10,0,golf.p.22014$golf.g.20264,29.0,3
0,USA,TPC Scottsdale (Stadium Course),18634,41813858,9100,0,126312-78538,10600,USA,46442,"McNealy, Maverick",2026-02-05 13:06,2026-02-06 08:26,,,1,0,golf.p.18457$golf.g.20264,40.0,3
0,USA,TPC Scottsdale (Stadium Course),28159,41813914,6800,0,126312-151397,8300,USA,59143,"Meissner, Mac",2026-02-05 12:11,2026-02-06 07:31,,,10,0,golf.p.23816$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),17365,41813883,7400,0,126312-78552,9300,USA,39546,"Mitchell, Keith",2026-02-05 12:22,2026-02-06 07:42,,,1,0,golf.p.13758$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),22085,41813864,8500,0,126312-78569,10300,USA,50525,"Morikawa, Collin",2026-02-05 12:33,2026-02-06 07:53,,,1,0,golf.p.20994$golf.g.20264,41.0,3
0,USA,TPC Scottsdale (Stadium Course),29770,41813929,6600,1,126312-170739,7700,USA,63121,"Mouw, William",2026-02-05 08:26,2026-02-06 13:06,,,1,0,golf.p.24345$golf.g.20264,20.0,3
0,JPN,TPC Scottsdale (Stadium Course),21074,41813944,6300,1,126312-163243,7300,JPN,49228,"Nakajima, Keita",2026-02-05 08:59,2026-02-06 13:39,,,1,0,golf.p.22963$golf.g.20264,23.0,3
0,DEN,TPC Scottsdale (Stadium Course),23841,41813892,7200,0,126312-201276,8500,DEN,52689,"Neergaard-Petersen, Rasmus",2026-02-05 12:11,2026-02-06 07:31,,,1,0,golf.p.25433$golf.g.20264,31.0,3
0,USA,TPC Scottsdale (Stadium Course),23475,41813887,7300,0,126312-82360,8800,USA,51997,"Novak, Andrew",2026-02-05 12:44,2026-02-06 08:04,,,10,0,golf.p.22209$golf.g.20264,37.0,3
0,SWE,TPC Scottsdale (Stadium Course),25475,41823024,6000,0,126312-240749,7000,SWE,55851,"Nyholm, Pontus",2026-02-05 13:28,2026-02-06 08:48,,,10,0,golf.p.22883$golf.g.20264,20.0,3
0,DEN,TPC Scottsdale (Stadium Course),13412,41813888,7300,0,126312-78617,8900,DEN,33968,"Olesen, Thorbjorn",2026-02-05 12:11,2026-02-06 07:31,,,1,0,golf.p.10976$golf.g.20264,25.0,3
0,ENG,TPC Scottsdale (Stadium Course),13764,41813919,6700,0,126312-171872,8100,ENG,28723,"Parry, John",2026-02-05 13:39,2026-02-06 08:59,,,10,0,golf.p.9081$golf.g.20264,27.0,3
0,FRA,TPC Scottsdale (Stadium Course),19960,41813945,6300,0,126312-78655,7400,FRA,48153,"Pavon, Matthieu",2026-02-05 12:22,2026-02-06 07:42,,,10,0,golf.p.20883$golf.g.20264,26.0,3
0,ENG,TPC Scottsdale (Stadium Course),22465,41813890,7300,1,126312-171875,8800,ENG,51003,"Penge, Marco",2026-02-05 08:48,2026-02-06 13:28,,,1,0,golf.p.23453$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),27164,41813940,6400,0,126312-117171,7500,USA,57900,"Phillips, Chandler",2026-02-05 12:00,2026-02-06 07:20,,,1,0,golf.p.23463$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),21554,41813880,7500,0,126312-78689,9200,USA,49771,"Poston, J.T.",2026-02-05 12:33,2026-02-06 07:53,,,10,0,golf.p.20845$golf.g.20264,30.0,3
0,RSA,TPC Scottsdale (Stadium Course),27900,41813931,6500,0,126312-171574,7600,RSA,63343,"Potgieter, Aldrich",2026-02-05 12:55,2026-02-06 08:15,,,10,0,golf.p.24382$golf.g.20264,25.0,3
0,USA,TPC Scottsdale (Stadium Course),19840,41813934,6500,0,126312-79597,7700,USA,47983,"Ramey, Chad",2026-02-05 12:22,2026-02-06 07:42,,,10,0,golf.p.19920$golf.g.20264,20.0,3
0,NOR,TPC Scottsdale (Stadium Course),21407,41813903,7000,0,126312-84467,8700,NOR,49855,"Reitan, Kristoffer",2026-02-05 12:11,2026-02-06 07:31,,,10,0,golf.p.22737$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),19872,41813937,6400,0,126312-79599,7500,USA,47995,"Riley, Davis",2026-02-05 12:33,2026-02-06 07:53,,,10,0,golf.p.19934$golf.g.20264,24.0,3
0,USA,TPC Scottsdale (Stadium Course),16283,41813889,7300,1,126312-78739,8500,USA,36699,"Rodgers, Patrick",2026-02-05 08:37,2026-02-06 13:17,,,10,0,golf.p.12885$golf.g.20264,26.0,3
0,USA,TPC Scottsdale (Stadium Course),18424,41813943,6300,1,126312-179537,7600,USA,39335,"Roy, Kevin",2026-02-05 07:20,2026-02-06 12:00,,,1,0,golf.p.19457$golf.g.20264,20.0,3
0,FRA,TPC Scottsdale (Stadium Course),14792,41813946,6300,0,126312-172208,7400,FRA,34371,"Saddier, Adrien",2026-02-05 13:50,2026-02-06 09:10,,,10,0,golf.p.13046$golf.g.20264,28.0,3
0,USA,TPC Scottsdale (Stadium Course),19895,41813850,10500,0,126312-78766,11800,USA,48081,"Schauffele, Xander",2026-02-05 12:44,2026-02-06 08:04,,,1,0,golf.p.20376$golf.g.20264,44.0,3
0,USA,TPC Scottsdale (Stadium Course),18417,41813849,14500,1,126312-78767,15400,USA,46046,"Scheffler, Scottie",2026-02-05 08:15,2026-02-06 12:55,,,10,0,golf.p.18340$golf.g.20264,45.0,3
0,USA,TPC Scottsdale (Stadium Course),19477,41813948,6200,1,126312-78769,7100,USA,47347,"Schenk, Adam",2026-02-05 08:37,2026-02-06 13:17,,,1,0,golf.p.19122$golf.g.20264,20.0,3
0,GER,TPC Scottsdale (Stadium Course),20722,41813928,6600,0,126312-110906,8000,GER,48867,"Schmid, Matti",2026-02-05 13:17,2026-02-06 08:37,,,1,0,golf.p.23369$golf.g.20264,24.0,3
0,USA,TPC Scottsdale (Stadium Course),32055,41813947,6300,0,126312-199049,7300,USA,63807,"Shipley, Neal",2026-02-05 13:39,2026-02-06 08:59,,,1,0,golf.p.25738$golf.g.20264,22.0,3
0,USA,TPC Scottsdale (Stadium Course),11049,41813924,6600,1,126312-78804,7900,USA,29221,"Simpson, Webb",2026-02-05 07:53,2026-02-06 12:33,,,1,0,golf.p.8478$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),18474,41813912,6800,1,126312-80560,8000,USA,46340,"Smalley, Alex",2026-02-05 08:37,2026-02-06 13:17,,,10,0,golf.p.18385$golf.g.20264,20.0,3
0,ENG,TPC Scottsdale (Stadium Course),18586,41813920,6700,0,126312-78817,8100,ENG,46464,"Smith, Jordan",2026-02-05 13:28,2026-02-06 08:48,,,10,0,golf.p.18444$golf.g.20264,24.0,3
0,USA,TPC Scottsdale (Stadium Course),22985,41813935,6500,0,126312-80362,7600,USA,50095,"Smotherman, Austin",2026-02-05 13:39,2026-02-06 08:59,,,10,0,golf.p.21440$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),17536,41813859,9000,1,126312-78831,10100,USA,39324,"Spaun, J.J.",2026-02-05 07:53,2026-02-06 12:33,,,10,0,golf.p.20374$golf.g.20264,45.0,3
0,USA,TPC Scottsdale (Stadium Course),14636,41813867,8200,1,126312-78833,9700,USA,34046,"Spieth, Jordan",2026-02-05 08:15,2026-02-06 12:55,,,10,0,golf.p.11107$golf.g.20264,26.0,3
0,USA,TPC Scottsdale (Stadium Course),25569,41813891,7200,0,126312-165953,9100,USA,55893,"Stevens, Sam",2026-02-05 12:22,2026-02-06 07:42,,,10,0,golf.p.23312$golf.g.20264,27.0,3
0,AUT,TPC Scottsdale (Stadium Course),17511,41813871,7900,1,126312-80579,9200,AUT,49960,"Straka, Sepp",2026-02-05 08:04,2026-02-06 12:44,,,1,0,golf.p.13928$golf.g.20264,43.0,3
0,CAN,TPC Scottsdale (Stadium Course),13126,41813873,7800,1,126312-78889,9100,CAN,25493,"Taylor, Nick",2026-02-05 08:04,2026-02-06 12:44,,,1,0,golf.p.4027$golf.g.20264,31.0,3
0,USA,TPC Scottsdale (Stadium Course),23014,41813865,8400,1,126312-79759,9900,USA,51634,"Theegala, Sahith",2026-02-05 07:53,2026-02-06 12:33,,,10,0,golf.p.21421$golf.g.20264,21.0,3
0,USA,TPC Scottsdale (Stadium Course),27364,41813893,7200,1,126312-118173,8600,USA,58168,"Thompson, Davis",2026-02-05 08:15,2026-02-06 12:55,,,1,0,golf.p.23501$golf.g.20264,22.0,3
0,USA,TPC Scottsdale (Stadium Course),26649,41813872,7800,1,126312-107238,9500,USA,57364,"Thorbjornsen, Michael",2026-02-05 07:31,2026-02-06 12:11,,,1,0,golf.p.23296$golf.g.20264,28.0,3
0,ARG,TPC Scottsdale (Stadium Course),17032,41823025,6200,0,126312-166013,7200,ARG,38991,"Tosti, Alejandro",2026-02-05 13:50,2026-02-06 09:10,,,10,0,n/a,0.0,3
0,FIN,TPC Scottsdale (Stadium Course),23816,41813922,6700,0,126312-151448,7900,FIN,52666,"Valimaki, Sami",2026-02-05 13:06,2026-02-06 08:26,,,10,0,golf.p.23120$golf.g.20264,33.0,3
0,RSA,TPC Scottsdale (Stadium Course),17550,41813953,6200,0,126312-78931,7300,RSA,40006,"Van Rooyen, Erik",2026-02-05 13:17,2026-02-06 08:37,,,10,0,golf.p.16790$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),25319,41813959,6100,1,126312-85171,7000,USA,55573,"VanDerLaan, John",2026-02-05 08:48,2026-02-06 13:28,,,10,0,golf.p.22818$golf.g.20264,20.0,3
0,AUS,TPC Scottsdale (Stadium Course),24304,41813933,6500,1,126312-187343,7600,AUS,54304,"Vilips, Karl",2026-02-05 08:26,2026-02-06 13:06,,,10,0,golf.p.25416$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),25003,41813961,6100,1,126312-151383,7300,USA,54607,"Walker, Danny",2026-02-05 07:31,2026-02-06 12:11,,,1,0,golf.p.22926$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),25908,41813911,6900,1,126312-116974,8200,USA,51894,"Whaley, Vince",2026-02-05 07:42,2026-02-06 12:22,,,10,0,golf.p.23080$golf.g.20264,21.0,3
0,USA,TPC Scottsdale (Stadium Course),12577,41813921,6700,1,126312-78998,7800,USA,31323,"Woodland, Gary",2026-02-05 08:37,2026-02-06 13:17,,,1,0,golf.p.9366$golf.g.20264,20.0,3
0,CAN,TPC Scottsdale (Stadium Course),29925,41813949,6200,0,126312-226937,7200,CAN,60386,"Yellamaraju, Sudarshan",2026-02-05 13:28,2026-02-06 08:48,,,10,0,golf.p.24866$golf.g.20264,20.0,3
0,USA,TPC Scottsdale (Stadium Course),26651,41813852,9800,0,126312-107336,11400,USA,57366,"Young, Cameron",2026-02-05 12:44,2026-02-06 08:04,,,1,0,golf.p.23294$golf.g.20264,39.0,3
