rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
85,"Blanchet, Chandler",0.31,4.7,46.5,0.0
86,"Smotherman, Austin",0.3,5.2,49.0,0.0
87,"Glover, Lucas",0.28,4.0,44.7,0.0
88,"Lipsky, David",0.27,3.7,43.1,0.0
89,"Lebioda, Hank",0.26,3.6,43.1,0.0
90,"Springer, Hayden",0.26,4.4,45.5,0.0
91,"Simpson, Webb",0.23,3.6,44.1,0.0
92,"Nyholm, Pontus",0.2,3.4,42.7,0.0
93,"Salinda, Isaiah",0.19,3.4,43.0,0.0
94,"Riley, Davis",0.17,2.8,41.0,0.0
95,"Peterson, Paul",0.17,3.4,42.7,0.0
96,"Silverman, Ben",0.17,3.3,42.1,0.0
97,"Sargent, Gordon",0.16,3.0,40.5,0.0
98,"Streelman, Kevin",0.16,3.1,41.9,0.0
99,"Garnett, Brice",0.14,2.8,40.5,0.0
100,"Griffin, Lanto",0.14,2.9,40.0,0.0
101,"Hardy, Nick",0.14,2.4,37.8,0.0
102,"VanDerLaan, John",0.13,3.0,41.5,0.0
103,"Higgs, Harry",0.13,2.2,37.9,0.0
104,"Wu, Dylan",0.12,2.4,38.8,0.0
105,"Whaley, Vince",0.12,2.3,37.7,0.0
106,"Stanger, Jimmy",0.11,2.4,38.7,0.0
107,"Hadwin, Adam",0.11,2.2,37.9,0.0
108,"Gordon, Will",0.1,2.2,37.8,0.0
109,"Kang, Jeffrey",0.1,2.1,37.3,0.0
110,"Lower, Justin",0.09,2.2,36.6,0.0
111,"Walker, Danny",0.09,1.9,35.3,0.0
112,"Dunlap, Nick",0.09,1.6,34.0,0.0
113,"Champ, Cameron",0.08,2.0,35.9,0.0
114,"Malnati, Peter",0.08,1.5,33.0,0.0
115,"Campos, Rafael",0.08,1.3,32.1,0.0
116,"Svensson, Adam",0.08,2.1,36.4,0.0
117,"Tosti, Alejandro",0.07,1.3,31.8,0.0
118,"List, Luke",0.06,1.2,31.5,0.0
119,"Schenk, Adam",0.06,1.5,33.6,0.0
120,"Davis, Cam",0.06,1.1,29.9,0.0
121,"Villegas, Camilo",0.06,1.1,30.6,0.0
122,"Martin, Ben",0.05,0.8,28.2,0.0
123,"Merritt, Troy",0.05,1.2,31.4,0.0
124,"Hirata, Kensei",0.04,1.3,30.9,0.0
125,"Kizzire, Patton",0.03,0.9,28.8,0.0
126,"Paul, Jeremy",0.03,0.8,27.6,0.0
127,"Lamprecht, Christo",0.03,0.5,23.1,0.0
128,"Rozo, Marcelo",0.02,0.8,27.3,0.0
