rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
133,"Peterson, Paul",0.0,0.5,29.8,0.5484565317019208
134,"Nyholm, Pontus",0.0,0.6,30.9,-0.008924864185036933
135,"Merritt, Troy",0.0,0.2,23.2,0.24434703155793308
136,"Paul, Jeremy",0.0,0.0,13.7,-1.0357616776722762
137,"Phillips, Chandler",0.0,0.1,19.7,-0.19697996190267586
138,"Sargent, Gordon",0.0,0.0,4.1,-0.33364622956736284
139,"Rozo, Marcelo",0.0,0.1,19.4,-0.08304597018503691
140,"Stanger, Jimmy",0.0,0.4,29.6,0.025916819814963077
141,"Schenk, Adam",0.0,0.1,15.2,0.023590782809131794
142,"Vilips, Karl",0.0,0.2,22.4,0.26702200423249606
143,"Van Rooyen, Erik",0.0,0.1,19.4,0.1340019686413408
144,"Tosti, Alejandro",0.0,0.0,0.4,-0.8605166889839723
145,"Walker, Danny",0.0,0.0,12.0,-0.12091772848642368
