rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
81,"Ewart, A.J.",0.01,0.9,40.5,0.07652193588922875
82,"Blanchet, Chandler",0.01,0.9,38.6,0.015213762889228738
83,"Whaley, Vince",0.01,0.7,37.3,-0.1030652760351091
84,"Coody, Pierceson",0.01,1.0,40.4,-0.07953680140389294
85,"Kanaya, Takumi",0.01,0.9,38.1,0.253785365075937
86,"Noh, S.Y.",0.01,1.1,40.7,0.04423436038922873
87,"List, Luke",0.01,0.4,30.9,0.12040365000479368
88,"Olesen, Thorbjorn",0.01,0.4,30.8,-0.0675818969402727
89,"Paul, Jeremy",0.01,0.9,38.0,-0.41138401407243735
90,"Phillips, Chandler",0.01,0.7,36.1,-0.1515812304575318
91,"Wu, Dylan",0.01,0.6,34.2,-0.20203435929541044
92,"Dahmen, Joel",0.01,0.4,31.2,0.17248621091521288
93,"Ventura, Kris",0.01,0.2,26.3,-0.04699671212578316
94,"Hoge, Tom",0.01,0.5,34.4,0.05410768088922874
95,"Hirata, Kensei",0.01,0.3,29.7,0.012109113889228737
96,"VanDerLaan, John",0.01,0.3,28.1,0.0007230208892287371
97,"Simpson, Webb",0.0,0.4,32.4,-0.17959028254812445
98,"Walker, Danny",0.0,0.1,23.9,0.013061347889228747
99,"Dou, Zecheng",0.0,0.1,19.0,-0.21666145626459302
100,"Fisk, Steven",0.0,0.4,30.1,0.12263559228397464
101,"Malnati, Peter",0.0,0.0,17.0,-0.16563546763765769
102,"McGreevy, Max",0.0,0.3,29.1,0.10140062168071237
103,"Lower, Justin",0.0,0.2,24.6,-0.15919395027377767
104,"Frittelli, Dylan",0.0,0.2,26.0,-0.21498315503403248
105,"Garnett, Brice",0.0,0.2,27.2,0.1334964963733435
106,"Kang, Jeffrey",0.0,0.3,27.5,0.033295909889228745
107,"Echavarria, Nico",0.0,0.5,33.4,-0.06178045001095477
108,"Nyholm, Pontus",0.0,0.3,28.7,0.011167564889228737
109,"Peterson, Paul",0.0,0.7,36.0,0.25762023440652115
110,"Byrd, Jonathan",0.0,0.6,34.6,0.04423436038922873
111,"Brehm, Ryan",0.0,0.2,25.5,0.04423436038922873
112,"Lindheim, Nicholas",0.0,0.1,21.7,0.04423436038922873
113,"Lamprecht, Christo",0.0,0.1,23.7,-0.024615550110771267
114,"Laird, Martin",0.0,0.1,25.3,0.032263500168630124
115,"Kizzire, Patton",0.0,0.2,24.7,-0.034750290893423616
116,"Duncan, Tyler",0.0,0.5,32.5,0.04423436038922873
117,"Griffin, Lanto",0.0,0.4,31.7,-0.012457748330078275
118,"Campos, Rafael",0.0,0.0,6.3,-0.19871471984814082
119,"Crowe, Trace",0.0,0.4,31.1,0.2750729261557018
120,"Higgs, Harry",0.0,0.0,16.6,-0.1437565399526799
121,"Highsmith, Joe",0.0,0.1,17.6,0.4224653240899209
122,"Hadwin, Adam",0.0,0.0,18.7,-0.16620640448508048
123,"Hardy, Nick",0.0,0.3,28.6,-0.15909243262819006
124,"Sargent, Gordon",0.0,0.0,10.4,-0.055958836203459816
125,"Riley, Davis",0.0,0.0,1.6,-0.17674164297632125
126,"Ramey, Chad",0.0,0.5,32.3,0.13972241873076105
127,"Montgomery, Taylor",0.0,0.0,15.3,-0.36021864757052
128,"Merritt, Troy",0.0,0.0,16.7,0.06413586196597121
129,"Martin, Ben",0.0,0.0,13.3,-0.09195497486117224
130,"Shipley, Neal",0.0,0.0,9.7,-0.06739863392867551
131,"Skinns, David",0.0,0.0,16.2,-0.09551056840167099
132,"Stanger, Jimmy",0.0,0.0,6.1,-0.4660409932597837
133,"Streelman, Kevin",0.0,0.2,24.9,-0.11042719460363422
134,"Silverman, Ben",0.0,0.2,26.9,0.075808985246822
135,"Van Rooyen, Erik",0.0,0.1,19.8,-0.008634928579992152
136,"Villegas, Camilo",0.0,0.0,16.2,-0.3438613559160343
137,"Vilips, Karl",0.0,0.0,18.0,0.29241888808630345
138,"Tosti, Alejandro",0.0,0.0,17.8,-0.27463610594854626
139,"Wise, Aaron",0.0,0.1,18.4,0.04423436038922873
